"CrossingID","StateName","Latitude","Longitude"
"630272B","NC","36.1807970","-077.2210680"
"630273H","NC","36.1795380","-077.2203170"
"630274P","NC","36.1772630","-077.2189060"
"630275W","NC","36.1713220","-077.2153390"
"630276D","NC","36.1637580","-077.2107230"
"630277K","NC","36.1612120","-077.2092160"
"630278S","NC","36.1236760","-077.1865070"
"630279Y","NC","36.1211280","-077.1849920"
"630280T","NC","36.1192480","-077.1841000"
"630281A","NC","36.1163200","-077.1820530"
"630282G","NC","36.1156830","-077.1818100"
"630283N","NC","36.1122740","-077.1814980"
"630284V","NC","36.272099","-77.275691"
"630285C","NC","36.321442","-77.233648"
"630286J","NC","36.355333","-77.232589"
"630287R","NC","36.479772","-77.198893"
"630288X","NC","36.510798","-77.190417"
"630289E","NC","36.4471020","-77.6590580"
"630290Y","NC","36.4494890","-77.6609580"
"630291F","NC","36.45148550","-77.66108170"
"630292M","NC","36.45177590","-77.66194570"
"630293U","NC","36.4545140","-77.6516650"
"630294B","NC","36.4547620","-77.6515500"
"630295H","NC","36.4548570","-77.6515050"
"630296P","NC","36.4548840","-77.6514890"
"630297W","NC","36.4548530","-77.6515050"
"630298D","NC","36.4551701","-77.6603670"
"630299K","NC","36.45683470","-77.65953690"
"630300C","NC","36.45853680","-77.65867910"
"630301J","NC","36.46022540","-77.65784330"
"630302R","NC","36.4619096","-77.6570164"
"630303X","NC","36.4517590","-77.6638870"
"630304E","NC","36.4656298","-77.6564891"
"630305L","NC","36.46751120","-77.656196"
"630306T","NC","36.4692292","-77.6554867"
"630307A","NC","36.470909","-77.65465020"
"630308G","NC","36.47243610","-77.65327710"
"630309N","NC","36.47257230","-77.65290130"
"630310H","NC","36.47269330","-77.65151990"
"630311P","NC","36.4479450","-77.6592480"
"630312W","NC","36.47345540","-77.64780030"
"630313D","NC","36.4477040","-77.6589740"
"630314K","NC","36.4489710","-77.6613390"
"630315S","NC","36.4517590","-77.6638870"
"630316Y","NC","36.4493140","-77.6608920"
"630317F","NC","36.4446070","-78.1950680"
"630318M","NC","36.4455830","-78.1941530"
"630320N","NC","36.4474180","-78.1914980"
"630321V","NC","36.4446070","-78.1950680"
"630342N","NC","36.4205020","-77.9860530"
"630343V","NC","36.4205020","-77.9860530"
"630344C","NC","36.4205020","-77.9860530"
"630345J","NC","36.4386230","-78.2243930"
"630346R","NC","36.4353136","-78.2365284"
"630347X","NC","36.4336450","-78.2397660"
"630348E","NC","36.4305370","-78.2458290"
"630349L","NC","36.4312360","-78.0381160"
"630350F","NC","36.4233890","-78.2597640"
"630351M","NC","36.4200020","-78.2673050"
"630352U","NC","36.4214890","-78.2820790"
"630353B","NC","36.4180570","-78.2890510"
"630354H","NC","36.4090170","-78.3024640"
"630355P","NC","36.4066420","-78.3073810"
"630356W","NC","36.4027310","-78.3154670"
"630357D","NC","36.4004915","-78.3201085"
"630358K","NC","36.4446070","-78.1950680"
"630359S","NC","36.3978600","-78.3255130"
"630414P","NC","36.3933110","-78.3349320"
"630415W","NC","36.3887170","-78.3415580"
"630416D","NC","36.3852830","-78.3439940"
"630417K","NC","36.3814610","-78.3460250"
"630418S","NC","36.3768400","-78.3461360"
"630419Y","NC","36.3734170","-78.3446360"
"630420T","NC","36.4446300","-78.1957470"
"630421A","NC","36.361406","-78.351031"
"630422G","NC","36.3513859","-78.3628961"
"630423N","NC","36.3539560","-78.3598658"
"630424V","NC","36.3493910","-78.3663700"
"630425C","NC","36.3192250","-78.4083940"
"630426J","NC","36.3192250","-78.4083940"
"630427R","NC","36.3438140","-78.3890540"
"630428X","NC","36.3394130","-78.3917910"
"630429E","NC","36.3374570","-78.3929890"
"630430Y","NC","36.3192250","-78.4083940"
"630431F","NC","36.3372570","-78.3932500"
"630432M","NC","36.3345140","-78.3947860"
"630433U","NC","36.3314030","-78.3968690"
"630447C","NC","36.3280680","-78.4004060"
"630448J","NC","36.3265910","-78.4025420"
"630449R","NC","36.3192250","-78.4083940"
"630450K","NC","36.3192250","-78.4083940"
"630451S","NC","36.3274190","-78.4014360"
"630452Y","NC","36.3192250","-78.4083940"
"630453F","NC","36.3252790","-78.4014430"
"630460R","NC","36.0093990","-78.8411030"
"630461X","NC","36.0057980","-78.8421020"
"630462E","NC","36.0022506","-78.8463013"
"630463L","NC","35.9997337","-78.8504584"
"630464T","NC","35.9968817","-78.8541959"
"630465A","NC","35.99021710","-78.85823570"
"630466G","NC","35.985857","-78.860736"
"630467N","NC","35.984333","-78.861497"
"630468V","NC","35.9815064","-78.8629165"
"630469C","NC","35.9787226","-78.8661313"
"630470W","NC","35.97815970","-78.87074930"
"630473S","NC","35.984293","-78.889399"
"630475F","NC","35.9656300","-78.8589250"
"630476M","NC","35.9879000","-78.8958970"
"630477U","NC","35.9901010","-78.8972020"
"630478B","NC","35.9928301","-78.8991602"
"630479H","NC","36.0084000","-78.8933030"
"630480C","NC","35.9119220","-78.8344960"
"630481J","NC","35.9969720","-78.9060030"
"630482R","NC","35.9119220","-78.8344960"
"630483X","NC","36.3293560","-78.3988300"
"630484E","NC","36.3279906","-78.4005828"
"630485L","NC","36.3268610","-78.4022710"
"630486T","NC","36.3255420","-78.4042540"
"630487A","NC","36.3249940","-78.4050300"
"630488G","NC","36.3236570","-78.4064260"
"630489N","NC","36.3203340","-78.4079790"
"630490H","NC","36.3143710","-78.4059460"
"630491P","NC","36.3170280","-78.4081950"
"630492W","NC","36.3170280","-78.4081950"
"630493D","NC","36.3102490","-78.4063910"
"630494K","NC","36.3080510","-78.4067990"
"630495S","NC","36.3005350","-78.4058420"
"630496Y","NC","36.3170280","-78.4081950"
"630497F","NC","36.2955810","-78.4052440"
"630498M","NC","36.2918670","-78.4017200"
"630499U","NC","36.3170280","-78.4081950"
"630500L","NC","36.3170280","-78.4081950"
"630501T","NC","36.2892100","-78.4044780"
"630502A","NC","36.2767300","-78.4044070"
"630503G","NC","36.2725492","-78.4056386"
"630504N","NC","36.3170280","-78.4081950"
"630505V","NC","36.2657910","-78.4076380"
"630506C","NC","36.2524860","-78.4196720"
"630507J","NC","36.2500170","-78.4229560"
"630508R","NC","36.2465720","-78.4275390"
"630509X","NC","36.2442330","-78.4306520"
"630510S","NC","36.2226130","-78.4421020"
"630511Y","NC","36.3475270","-78.3807070"
"630512F","NC","36.2071800","-78.4472240"
"630513M","NC","36.1907580","-78.4503150"
"630514U","NC","36.1685524","-78.4453185"
"630515B","NC","36.1577940","-78.4466690"
"630516H","NC","36.1604650","-78.4463200"
"630517P","NC","36.1386330","-78.4494580"
"630518W","NC","36.1350160","-78.4497040"
"630519D","NC","36.1029890","-78.4561690"
"630520X","NC","36.1087270","-78.4537220"
"630521E","NC","36.1061390","-78.4542750"
"630522L","NC","36.1031900","-78.4558900"
"630523T","NC","36.1014159","-78.4568850"
"630524A","NC","36.0994010","-78.4580170"
"630525G","NC","36.0954550","-78.4602230"
"630526N","NC","36.0933930","-78.4613810"
"630527V","NC","36.059042","-78.485524"
"630528C","NC","35.9679180","-78.2691960"
"630529J","NC","36.027441","-78.477359"
"630530D","NC","36.0247200","-78.4766850"
"630531K","NC","36.0220360","-78.4760200"
"630532S","NC","36.0099680","-78.4749370"
"630533Y","NC","36.0077400","-78.4766770"
"630534F","NC","36.1052930","-78.4534450"
"630535M","NC","36.1047020","-78.4552080"
"630536U","NC","36.1054040","-78.4501570"
"630537B","NC","36.1054040","-78.4501570"
"630538H","NC","36.1052930","-78.4467770"
"630539P","NC","36.1054190","-78.4483340"
"630542X","NC","36.1018170","-78.4580540"
"630543E","NC","36.1018170","-78.4580540"
"630554S","NC","36.0881630","-78.3733060"
"630558U","NC","36.0888570","-78.3619510"
"630559B","NC","36.0885950","-78.3610950"
"630566L","NC","36.0835790","-78.3359780"
"630567T","NC","36.0934740","-78.3036060"
"630569G","NC","36.0841860","-78.3348180"
"630570B","NC","36.0865830","-78.3302090"
"630581N","NC","36.0041350","-78.4823000"
"630582V","NC","35.9887720","-78.4992280"
"630583C","NC","35.9939690","-78.4932480"
"630584J","NC","35.9939690","-78.4932480"
"630585R","NC","35.9939580","-78.4932560"
"630587E","NC","35.9794477","-78.5097640"
"630588L","NC","35.978202","-78.510197"
"630589T","NC","35.9755890","-78.5111750"
"630590M","NC","35.9742850","-78.5122220"
"630591U","NC","35.9722250","-78.5141120"
"630592B","NC","35.9687310","-78.5155940"
"630595W","NC","35.9617530","-78.5164250"
"630596D","NC","35.9576490","-78.5173720"
"630597K","NC","35.9434360","-78.5263080"
"630598S","NC","35.9369680","-78.5332580"
"630599Y","NC","35.9399340","-78.5283510"
"630600R","NC","35.9254561","-78.5429740"
"630601X","NC","35.8970820","-78.5691910"
"630602E","NC","35.8840830","-78.5771150"
"630603L","NC","35.864630","-78.595719"
"630604T","NC","35.8597980","-78.5971980"
"630605A","NC","35.8498270","-78.6037470"
"630606G","NC","35.8352010","-78.6060870"
"630607N","NC","35.8348040","-78.6059470"
"630608V","NC","35.8315800","-78.6078320"
"630609C","NC","35.8236090","-78.6093390"
"630610W","NC","35.8214149","-78.6121069"
"630611D","NC","35.7876170","-78.3886570"
"630612K","NC","35.8135420","-78.6198550"
"630613S","NC","35.8077310","-78.6227730"
"630614Y","NC","35.8074990","-78.6230010"
"630615F","NC","35.8137020","-78.6199040"
"630616M","NC","35.7922670","-78.5879440"
"630617U","NC","35.7922740","-78.5879520"
"630618B","NC","35.8032484","-78.6251688"
"630619H","NC","35.8017766","-78.6267643"
"630620C","NC","35.7730670","-78.5364840"
"630621J","NC","35.7730670","-78.5364840"
"630622R","NC","35.7973860","-78.6414030"
"630623X","NC","35.7986490","-78.6402130"
"630624E","NC","35.7882101","-78.6413102"
"630625L","NC","35.7984890","-78.6403660"
"630626T","NC","35.7853258","-78.6426664"
"630633D","NC","35.7822760","-78.6641310"
"630634K","NC","35.7771470","-78.6467730"
"630635S","NC","35.7882960","-78.7857060"
"630637F","NC","35.7857480","-78.6733320"
"630638M","NC","35.7856560","-78.6730960"
"630639U","NC","35.8207360","-78.8232960"
"630649A","NC","35.7939990","-78.6917040"
"630653P","NC","35.7855990","-78.7253040"
"630655D","NC","35.7871700","-78.7356410"
"630658Y","NC","35.7881280","-78.7407150"
"630659F","NC","35.7888110","-78.7439350"
"630661G","NC","35.7901990","-78.7502980"
"630662N","NC","35.7908590","-78.7528760"
"630667X","NC","35.7898520","-78.7829900"
"630670F","NC","35.7285500","-78.8409350"
"630672U","NC","35.7285500","-78.8409350"
"630673B","NC","35.7285500","-78.8409350"
"630694U","NC","35.7282780","-78.8520500"
"630700V","NC","35.7118933","-78.8768617"
"630702J","NC","35.5358470","-78.7424700"
"630703R","NC","35.5590130","-78.7576450"
"630708A","NC","35.5598600","-78.7580640"
"630718F","NC","35.5635600","-78.8662570"
"630722V","NC","35.6152585","-79.0431379"
"630724J","NC","35.5616800","-78.8702320"
"630725R","NC","35.5616800","-78.8702320"
"630726X","NC","35.5616800","-78.8702320"
"630727E","NC","35.6036470","-79.0472110"
"630728L","NC","35.6108010","-79.0479208"
"630737K","NC","35.4446530","-79.1369400"
"630743N","NC","35.476028","-79.173489"
"630744V","NC","35.4729350","-79.1720200"
"630745C","NC","35.4726640","-79.1700590"
"630746J","NC","35.4706760","-79.1666340"
"630765N","NC","35.3639070","-79.1123350"
"630768J","NC","35.3478890","-79.1116640"
"630769R","NC","35.3478890","-79.1116640"
"630774M","NC","35.2970430","-79.2653430"
"630775U","NC","35.1316070","-79.4297330"
"630778P","NC","35.2551324","-79.2823968"
"630782E","NC","35.2039030","-79.3566820"
"630783L","NC","35.1996310","-79.3599240"
"630798B","NC","35.1465760","-79.4120180"
"630802N","NC","35.131762","-79.426997"
"630803V","NC","35.131666","-79.427208"
"630805J","NC","35.13059570","-79.42783720"
"630809L","NC","35.1802060","-79.3778230"
"630811M","NC","35.1163750","-79.3930660"
"630814H","NC","35.1163060","-79.3929140"
"630816W","NC","35.1160280","-79.3923650"
"630819S","NC","34.9915538","-79.5750210"
"630820L","NC","35.1140210","-79.4389190"
"630824N","NC","34.932630","-79.629765"
"630825V","NC","35.0423740","-79.5113450"
"630827J","NC","34.9530330","-79.6105270"
"630828R","NC","34.9329680","-79.6287920"
"630834U","NC","34.8824350","-79.6977160"
"630835B","NC","34.8952980","-79.6854480"
"630836H","NC","34.8952980","-79.6854480"
"630837P","NC","34.8952980","-79.6854480"
"630838W","NC","34.8952980","-79.6854480"
"630841E","NC","34.882883","-79.697870"
"630843T","NC","34.8830640","-79.6988680"
"630844A","NC","34.8791160","-79.6929290"
"630845G","NC","34.8763440","-79.6842880"
"630846N","NC","34.8756938","-79.6739956"
"630847V","NC","34.866878","-79.650245"
"630848C","NC","34.8579890","-79.6317420"
"630849J","NC","34.8956830","-79.7073330"
"630850D","NC","34.8879495","-79.7012937"
"630851K","NC","34.8915185","-79.7037102"
"630852S","NC","34.9084890","-79.7342330"
"630853Y","NC","34.9093690","-79.7377030"
"630854F","NC","34.9122349","-79.7466211"
"630855M","NC","34.9131580","-79.7500690"
"630857B","NC","34.9171780","-79.7590470"
"630858H","NC","34.919422","-79.761707"
"630859P","NC","34.9189490","-79.7613300"
"630860J","NC","34.9327470","-79.7932210"
"630861R","NC","34.9348275","-79.7739671"
"630862X","NC","34.9366130","-79.7776480"
"630863E","NC","34.9315610","-79.7949300"
"630864L","NC","34.9114720","-79.7448650"
"630865T","NC","34.9370634","-79.7796870"
"630868N","NC","34.8814200","-79.7440030"
"630869V","NC","34.8814240","-79.7440030"
"630870P","NC","34.8814200","-79.7440030"
"630871W","NC","34.9083100","-79.7293930"
"630872D","NC","34.8814240","-79.7440110"
"630873K","NC","34.8814240","-79.7440030"
"630874S","NC","34.8814240","-79.7440110"
"630875Y","NC","34.9316460","-79.7924730"
"630876F","NC","34.9295751","-79.7929331"
"630877M","NC","34.926622","-79.786063"
"630878U","NC","34.925309","-79.781146"
"630879B","NC","34.924712","-79.780381"
"630880V","NC","34.921549","-79.774493"
"630881C","NC","35.2405010","-80.8683010"
"630882J","NC","34.9220300","-79.7679660"
"630883R","NC","34.921862","-79.767531"
"630884X","NC","34.9209210","-79.7662750"
"630885E","NC","34.9199930","-79.7652450"
"630886L","NC","34.9190380","-79.7641830"
"630887T","NC","34.9182670","-79.7633810"
"630889G","NC","34.914863","-79.762418"
"630890B","NC","34.908637","-79.759483"
"630891H","NC","34.9085913","-079.7594551"
"630893W","NC","34.894859","-79.753169"
"630894D","NC","34.8887940","-79.7497640"
"630895K","NC","34.8768150","-79.7402710"
"630896S","NC","34.848615","-79.618113"
"630897Y","NC","34.8432320","-79.6103230"
"630898F","NC","34.8004420","-79.5251310"
"630899M","NC","34.8325877","-79.5949734"
"630900E","NC","34.8293220","-79.5902640"
"630901L","NC","34.7985190","-79.5198820"
"630902T","NC","34.8257310","-79.5851100"
"630903A","NC","34.7983360","-79.5193630"
"630904G","NC","34.8158030","-79.5673040"
"630905N","NC","34.810971","-79.553866"
"630906V","NC","34.808881","-79.548061"
"630907C","NC","34.8074790","-79.5441610"
"630908J","NC","34.8051160","-79.5375890"
"630909R","NC","34.8012520","-79.5268610"
"630910K","NC","34.7986100","-79.5195100"
"630911S","NC","34.794653","-79.508579"
"630915U","NC","34.7770540","-79.4602200"
"630916B","NC","34.7706600","-79.4473880"
"630918P","NC","34.7815070","-79.4720696"
"630920R","NC","34.779956","-79.467744"
"630921X","NC","34.7785840","-79.4645610"
"630922E","NC","34.778128","-79.462652"
"630923L","NC","34.777526","-79.460972"
"630924T","NC","34.7694970","-79.4447250"
"630925A","NC","34.7771660","-79.4599720"
"630926G","NC","34.7765240","-79.4582060"
"630928V","NC","34.7727360","-79.4480820"
"630930W","NC","34.7701471","-79.4404441"
"630931D","NC","34.7683680","-79.4358160"
"630933S","NC","34.7657910","-79.4282840"
"630934Y","NC","34.7621940","-79.4182470"
"630935F","NC","34.7485920","-79.3698880"
"630936M","NC","34.7555990","-79.3998210"
"630937U","NC","34.7467330","-79.3749970"
"630938B","NC","34.7447230","-79.3693540"
"630939H","NC","34.745253","-79.369216"
"630940C","NC","34.7509440","-79.3698090"
"630941J","NC","34.754256","-79.370004"
"630942R","NC","34.7093240","-79.2709200"
"630943X","NC","34.7093240","-79.2709270"
"630944E","NC","34.7093280","-79.2709270"
"630945L","NC","34.7093280","-79.2709270"
"630946T","NC","34.7093240","-79.2709270"
"630947A","NC","34.7093280","-79.2709270"
"630948G","NC","34.7093240","-79.2709270"
"630949N","NC","34.7093280","-79.2709270"
"630950H","NC","34.7093280","-79.2709270"
"630952W","NC","34.7403780","-79.3572270"
"630953D","NC","34.6971050","-79.2366410"
"630954K","NC","34.6963010","-79.2344130"
"630955S","NC","34.6959000","-79.2332920"
"630956Y","NC","34.7388960","-79.3530920"
"630957F","NC","34.6937560","-79.2273480"
"630958M","NC","34.7382050","-79.3521350"
"630959U","NC","34.7376100","-79.3505400"
"630960N","NC","34.7376100","-79.3505400"
"630961V","NC","34.7382050","-79.3521350"
"630962C","NC","34.7407070","-79.3537220"
"630963J","NC","34.7458150","-79.3442690"
"630964R","NC","34.7458110","-79.3442690"
"630965X","NC","34.7402058","-79.3558573"
"630966E","NC","34.7407070","-79.3537220"
"630967L","NC","34.7542040","-79.3353420"
"630968T","NC","34.7415220","-79.3519480"
"630969A","NC","34.7429410","-79.3481210"
"630970U","NC","34.737278","-79.348555"
"630971B","NC","34.6854970","-79.2044140"
"630972H","NC","34.7369690","-79.3487780"
"630973P","NC","34.6961630","-79.1770940"
"630974W","NC","34.6982230","-79.1750640"
"630975D","NC","34.7365640","-79.3465520"
"630976K","NC","34.7355212","-79.3436476"
"630977S","NC","34.8161130","-79.1825560"
"630978Y","NC","34.6906550","-79.1825330"
"630979F","NC","34.6175500","-79.0003130"
"630980A","NC","34.6212620","-79.0002060"
"630981G","NC","34.7344660","-79.3406780"
"630982N","NC","34.7314890","-79.3323370"
"630983V","NC","34.6271210","-79.0003430"
"630984C","NC","34.7243640","-79.3123920"
"630986R","NC","34.7185420","-79.2960890"
"630987X","NC","34.6946010","-79.2291940"
"630988E","NC","34.6924280","-79.2231210"
"630989L","NC","34.6914280","-79.2203110"
"630990F","NC","34.689113","-79.213847"
"630991M","NC","34.685952","-79.204989"
"630992U","NC","34.6850421","-79.2024361"
"630993B","NC","34.6725880","-79.1684190"
"630994H","NC","34.6843810","-79.2005660"
"630995P","NC","34.6719320","-79.1665880"
"630996W","NC","34.6843780","-79.2005640"
"630997D","NC","34.6840320","-79.1996090"
"631001Y","NC","34.6826760","-79.1958040"
"631002F","NC","34.6817510","-79.1931990"
"631003M","NC","34.6673700","-79.1539310"
"631004U","NC","34.6673280","-79.1538160"
"631005B","NC","34.6811760","-79.1915910"
